Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
flag = true,Chrome 77.0.3865.90,,,2019-09-20 14:08:55,2019-09-20 14:08:55,0.000s,PASSED
"Assert.assertEquals(flag, !(style.isEmpty()))",Chrome 77.0.3865.90,,,2019-09-20 14:08:55,2019-09-20 14:08:55,0.001s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 14:08:55,2019-09-20 14:08:58,3.001s,PASSED
,,,,,,,
Test Cases/RemoveFeatureofCompareProducts,Chrome 77.0.3865.90,Verifying the Remove feature which is associated with  the Compare Functionality,,2019-09-20 14:08:58,2019-09-20 14:09:15,17.080s,FAILED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-20 14:08:58,2019-09-20 14:08:58,0.001s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-20 14:08:58,2019-09-20 14:09:01,3.002s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/i_Get This Product_fa fa-times""))",Chrome 77.0.3865.90,,,2019-09-20 14:09:01,2019-09-20 14:09:01,0.152s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-20 14:09:01,2019-09-20 14:09:04,3.001s,PASSED
"confirmMessage = getText(findTestObject(""Object Repository/CompareFunctionality/CompareWarningpPopup""))",Chrome 77.0.3865.90,,,2019-09-20 14:09:04,2019-09-20 14:09:04,0.086s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/span_OK""))",Chrome 77.0.3865.90,,,2019-09-20 14:09:04,2019-09-20 14:09:06,1.577s,PASSED
Assert.assertNotNull(confirmMessage),Chrome 77.0.3865.90,,,2019-09-20 14:09:06,2019-09-20 14:09:06,0.001s,PASSED
(internal.GlobalVariable.nosOfProducts--),Chrome 77.0.3865.90,,,2019-09-20 14:09:06,2019-09-20 14:09:06,0.001s,PASSED
refresh(),Chrome 77.0.3865.90,,,2019-09-20 14:09:06,2019-09-20 14:09:06,0.110s,PASSED
count = Resources.nosOfProductsonComparePage(driver),Chrome 77.0.3865.90,,,2019-09-20 14:09:06,2019-09-20 14:09:07,1.002s,PASSED
"Assert.assertEquals(count, nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-20 14:09:07,2019-09-20 14:09:07,0.000s,PASSED
Resources.movingToSmartphonesPage(),Chrome 77.0.3865.90,,,2019-09-20 14:09:07,2019-09-20 14:09:12,4.732s,PASSED
"productCount = callTestCase(findTestCase(""Test Cases/VerifyComparePopUpCount""), null)",Chrome 77.0.3865.90,,,2019-09-20 14:09:12,2019-09-20 14:09:12,0.283s,FAILED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 14:09:12,2019-09-20 14:09:15,3.003s,PASSED
,,,,,,,
Test Cases/VerifyMainCategoryNames,Chrome 77.0.3865.90,Here we are verifying if the Category  Name present in the header pop-up panel and the one present onthe PLP page itself are equal or not.,,2019-09-20 14:09:15,2019-09-20 14:10:15,59.641s,PASSED
"mouseOver(findTestObject(""Object Repository/PLPpage/PLP_Title""))",Chrome 77.0.3865.90,,,2019-09-20 14:09:15,2019-09-20 14:09:15,0.170s,PASSED
categoryNames = new java.util.ArrayList(),Chrome 77.0.3865.90,,,2019-09-20 14:09:15,2019-09-20 14:09:15,0.000s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-20 14:09:15,2019-09-20 14:09:15,0.000s,PASSED
"size = xpath(""//div[@class='a_deskcatagory']/ul/li"")).size()",Chrome 77.0.3865.90,,,2019-09-20 14:09:15,2019-09-20 14:09:15,0.009s,PASSED
"for ([i = 1, i <= size, (i++)])",Chrome 77.0.3865.90,,,2019-09-20 14:09:15,2019-09-20 14:10:12,56.311s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 14:10:12,2019-09-20 14:10:15,3.003s,PASSED
