Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/CheckifCommonFeaturesareHidden,Chrome 77.0.3865.90,This test case is used to verify if the Hide Common features button is working appropriately or not..,,2019-09-21 10:38:50,2019-09-21 10:38:53,3.319s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-21 10:38:50,2019-09-21 10:38:50,0.001s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/HideCommonFeaturesCheckbox""))",Chrome 77.0.3865.90,,,2019-09-21 10:38:50,2019-09-21 10:38:50,0.095s,PASSED
"style = getAttribute(findTestObject(""Object Repository/CompareFunctionality/CommonRows""), ""style"")",Chrome 77.0.3865.90,,,2019-09-21 10:38:50,2019-09-21 10:38:50,0.070s,PASSED
println(style),Chrome 77.0.3865.90,,,2019-09-21 10:38:50,2019-09-21 10:38:50,0.001s,PASSED
flag = true,Chrome 77.0.3865.90,,,2019-09-21 10:38:50,2019-09-21 10:38:50,0.000s,PASSED
"Assert.assertEquals(flag, !(style.isEmpty()))",Chrome 77.0.3865.90,,,2019-09-21 10:38:50,2019-09-21 10:38:50,0.001s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 10:38:50,2019-09-21 10:38:53,3.002s,PASSED
,,,,,,,
Test Cases/RemoveFeatureofCompareProducts,Chrome 77.0.3865.90,Verifying the Remove feature which is associated with  the Compare Functionality,,2019-09-21 10:38:53,2019-09-21 10:39:07,14.108s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-21 10:38:53,2019-09-21 10:38:53,0.001s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 10:38:53,2019-09-21 10:38:56,3.001s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/i_Get This Product_fa fa-times""))",Chrome 77.0.3865.90,,,2019-09-21 10:38:56,2019-09-21 10:38:56,0.116s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 10:38:56,2019-09-21 10:38:59,3.002s,PASSED
"confirmMessage = getText(findTestObject(""Object Repository/CompareFunctionality/CompareWarningpPopup""))",Chrome 77.0.3865.90,,,2019-09-21 10:38:59,2019-09-21 10:38:59,0.090s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/span_OK""))",Chrome 77.0.3865.90,,,2019-09-21 10:38:59,2019-09-21 10:39:01,1.527s,PASSED
Assert.assertNotNull(confirmMessage),Chrome 77.0.3865.90,,,2019-09-21 10:39:01,2019-09-21 10:39:01,0.001s,PASSED
(internal.GlobalVariable.nosOfProducts--),Chrome 77.0.3865.90,,,2019-09-21 10:39:01,2019-09-21 10:39:01,0.001s,PASSED
refresh(),Chrome 77.0.3865.90,,,2019-09-21 10:39:01,2019-09-21 10:39:01,0.021s,PASSED
count = Resources.nosOfProductsonComparePage(driver),Chrome 77.0.3865.90,,,2019-09-21 10:39:01,2019-09-21 10:39:02,1.033s,PASSED
"Assert.assertEquals(count, nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-21 10:39:02,2019-09-21 10:39:02,0.001s,PASSED
Resources.movingToSmartphonesPage(),Chrome 77.0.3865.90,,,2019-09-21 10:39:02,2019-09-21 10:39:04,1.779s,PASSED
