Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/CompareFunctionality/a_Add Product""))",Chrome 77.0.3865.90,,,2019-09-21 11:55:56,2019-09-21 11:55:56,0.100s,PASSED
Resources.incrementnoOfProducts(),Chrome 77.0.3865.90,,,2019-09-21 11:55:56,2019-09-21 11:55:56,0.001s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 11:55:56,2019-09-21 11:55:59,3.002s,PASSED
Resources.movingToSmartphonesPage(),Chrome 77.0.3865.90,,,2019-09-21 11:55:59,2019-09-21 11:56:01,1.581s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 11:56:01,2019-09-21 11:56:04,3.001s,PASSED
"text = callTestCase(findTestCase(""Test Cases/VerifyComparePopUpCount""), null)",Chrome 77.0.3865.90,,,2019-09-21 11:56:04,2019-09-21 11:56:04,0.156s,PASSED
"Assert.assertEquals(Integer.parseInt(text), nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-21 11:56:04,2019-09-21 11:56:04,0.001s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 11:56:04,2019-09-21 11:56:07,3.002s,PASSED
,,,,,,,
Test Cases/RemovingAllTheProductsFromComparePopup,Chrome 77.0.3865.90,After removing the Product from the Compare Page and Moving to the Mobiles and Electronics Section we can again add a Product from the Compare Page and tha verify the Product Count.,,2019-09-21 11:56:07,2019-09-21 11:56:18,11.152s,PASSED
"mouseOver(findTestObject(""Object Repository/CompareFunctionality/ComparePopUp""))",Chrome 77.0.3865.90,,,2019-09-21 11:56:07,2019-09-21 11:56:07,0.161s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/RemoveAllLinks""))",Chrome 77.0.3865.90,,,2019-09-21 11:56:07,2019-09-21 11:56:07,0.108s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 11:56:07,2019-09-21 11:56:10,3.000s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/span_OK""))",Chrome 77.0.3865.90,,,2019-09-21 11:56:10,2019-09-21 11:56:12,1.690s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 11:56:12,2019-09-21 11:56:15,3.002s,PASSED
Assert.assertFalse(Resources.checkifComparepopuppresent()),Chrome 77.0.3865.90,,,2019-09-21 11:56:15,2019-09-21 11:56:15,0.066s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 11:56:15,2019-09-21 11:56:18,3.001s,PASSED
,,,,,,,
Test Cases/FullNameSearch,Chrome 77.0.3865.90,This test case is used to verify if the product is getting searched with Full Name and than verifying the Name of the Product on the PDP page.,,2019-09-21 11:56:18,2019-09-21 11:56:25,6.649s,PASSED
"setText(findTestObject(""Object Repository/Search/SearchinputFiled""), namesofProducts.get(1))",Chrome 77.0.3865.90,,,2019-09-21 11:56:18,2019-09-21 11:56:19,0.457s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 11:56:19,2019-09-21 11:56:22,3.002s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-21 11:56:22,2019-09-21 11:56:22,0.001s,PASSED
"list = xpath(""//div[@class='mst-searchautocomplete__wrapper']/div/div/div[1]/ul/li"")).size()",Chrome 77.0.3865.90,,,2019-09-21 11:56:22,2019-09-21 11:56:22,0.051s,PASSED
println(list),Chrome 77.0.3865.90,,,2019-09-21 11:56:22,2019-09-21 11:56:22,0.000s,PASSED
Assert.assertNotNull(list),Chrome 77.0.3865.90,,,2019-09-21 11:56:22,2019-09-21 11:56:22,0.000s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 11:56:22,2019-09-21 11:56:25,3.003s,PASSED
