Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"waitForElementNotPresent(findTestObject(""Object Repository/PLPpage/EMIHightoLow""), 5)",Chrome 77.0.3865.90,,,2019-09-20 19:09:02,2019-09-20 19:09:07,5.271s,PASSED
"click(findTestObject(""Object Repository/PLPpage/EMIHightoLow""))",Chrome 77.0.3865.90,,,2019-09-20 19:09:07,2019-09-20 19:09:07,0.124s,PASSED
Thread.sleep(2000),Chrome 77.0.3865.90,,,2019-09-20 19:09:07,2019-09-20 19:09:09,2.003s,PASSED
count = new plp.CountProducts(),Chrome 77.0.3865.90,,,2019-09-20 19:09:09,2019-09-20 19:09:09,0.002s,PASSED
totalProductCount = Resources.getTotalCount(),Chrome 77.0.3865.90,,,2019-09-20 19:09:09,2019-09-20 19:09:10,0.087s,PASSED
"flag = Resources.verifyLoadCount(i, totalProductCount, count)",Chrome 77.0.3865.90,,,2019-09-20 19:09:10,2019-09-20 19:09:10,0.343s,PASSED
emi = new java.util.ArrayList(),Chrome 77.0.3865.90,,,2019-09-20 19:09:10,2019-09-20 19:09:10,0.000s,PASSED
"emi.addAll(Resources.getallEMIValues(i, Resources.getTotalCount()))",Chrome 77.0.3865.90,,,2019-09-20 19:09:10,2019-09-20 19:09:12,1.897s,PASSED
"for ([j = 0, j < emi.size() - 1, (j++)])",Chrome 77.0.3865.90,,,2019-09-20 19:09:12,2019-09-20 19:09:12,0.015s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 19:09:12,2019-09-20 19:09:15,3.002s,PASSED
,,,,,,,
Test Cases/AddingproductstoCompare,Chrome 77.0.3865.90,Verifying if the nos. of products added to compare are appropriate or not.,,2019-09-20 19:09:15,2019-09-20 19:09:50,35.578s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-20 19:09:15,2019-09-20 19:09:15,0.000s,PASSED
productNames = new java.util.ArrayList(),Chrome 77.0.3865.90,,,2019-09-20 19:09:15,2019-09-20 19:09:15,0.001s,PASSED
"mouseOver(findTestObject(""Object Repository/PLPpage/PLP_Title""))",Chrome 77.0.3865.90,,,2019-09-20 19:09:15,2019-09-20 19:09:15,0.175s,PASSED
flag = false,Chrome 77.0.3865.90,,,2019-09-20 19:09:15,2019-09-20 19:09:15,0.000s,PASSED
"for ([i = 1, i <= nosOfProducts * 2, i += 2])",Chrome 77.0.3865.90,,,2019-09-20 19:09:15,2019-09-20 19:09:25,9.925s,PASSED
namesofProducts = productNames,Chrome 77.0.3865.90,,,2019-09-20 19:09:25,2019-09-20 19:09:25,0.001s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-20 19:09:25,2019-09-20 19:09:28,3.001s,PASSED
"count = callTestCase(findTestCase(""Test Cases/VerifyComparePopUpCount""), null)",Chrome 77.0.3865.90,,,2019-09-20 19:09:28,2019-09-20 19:09:28,0.293s,PASSED
"Assert.assertEquals(Integer.parseInt(count), nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-20 19:09:28,2019-09-20 19:09:28,0.000s,PASSED
"callTestCase(findTestCase(""Test Cases/AddingExtraProductToCompare""), null)",Chrome 77.0.3865.90,,,2019-09-20 19:09:28,2019-09-20 19:09:32,3.324s,PASSED
"waitForElementNotPresent(findTestObject(""Object Repository/CompareFunctionality/ComparePopUp""), 5)",Chrome 77.0.3865.90,,,2019-09-20 19:09:32,2019-09-20 19:09:37,5.269s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/ComparePopUp""))",Chrome 77.0.3865.90,,,2019-09-20 19:09:37,2019-09-20 19:09:38,1.350s,PASSED
com = new pom_files.ComparePage(driver),Chrome 77.0.3865.90,,,2019-09-20 19:09:38,2019-09-20 19:09:38,0.003s,PASSED
noofElements = com.compareElementsSize(),Chrome 77.0.3865.90,,,2019-09-20 19:09:38,2019-09-20 19:09:38,0.109s,PASSED
"Assert.assertEquals(noofElements, nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-20 19:09:38,2019-09-20 19:09:38,0.000s,PASSED
"for ([j = 1, j <= nosOfProducts, (j++)])",Chrome 77.0.3865.90,,,2019-09-20 19:09:38,2019-09-20 19:09:47,8.942s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 19:09:47,2019-09-20 19:09:50,3.002s,PASSED
,,,,,,,
Test Cases/CheckifCommonFeaturesareHidden,Chrome 77.0.3865.90,This test case is used to verify if the Hide Common features button is working appropriately or not..,,2019-09-20 19:09:50,2019-09-20 19:09:54,3.334s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-20 19:09:51,2019-09-20 19:09:51,0.001s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/HideCommonFeaturesCheckbox""))",Chrome 77.0.3865.90,,,2019-09-20 19:09:51,2019-09-20 19:09:51,0.108s,PASSED
"style = getAttribute(findTestObject(""Object Repository/CompareFunctionality/CommonRows""), ""style"")",Chrome 77.0.3865.90,,,2019-09-20 19:09:51,2019-09-20 19:09:51,0.085s,PASSED
println(style),Chrome 77.0.3865.90,,,2019-09-20 19:09:51,2019-09-20 19:09:51,0.000s,PASSED
flag = true,Chrome 77.0.3865.90,,,2019-09-20 19:09:51,2019-09-20 19:09:51,0.001s,PASSED
"Assert.assertEquals(flag, !(style.isEmpty()))",Chrome 77.0.3865.90,,,2019-09-20 19:09:51,2019-09-20 19:09:51,0.000s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 19:09:51,2019-09-20 19:09:54,3.001s,PASSED
,,,,,,,
Test Cases/RemoveFeatureofCompareProducts,Chrome 77.0.3865.90,Verifying the Remove feature which is associated with  the Compare Functionality,,2019-09-20 19:09:54,2019-09-20 19:10:08,14.139s,FAILED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-20 19:09:54,2019-09-20 19:09:54,0.000s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-20 19:09:54,2019-09-20 19:09:57,3.002s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/i_Get This Product_fa fa-times""))",Chrome 77.0.3865.90,,,2019-09-20 19:09:57,2019-09-20 19:09:57,0.139s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-20 19:09:57,2019-09-20 19:10:00,3.001s,PASSED
"confirmMessage = getText(findTestObject(""Object Repository/CompareFunctionality/CompareWarningpPopup""))",Chrome 77.0.3865.90,,,2019-09-20 19:10:00,2019-09-20 19:10:00,0.076s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/span_OK""))",Chrome 77.0.3865.90,,,2019-09-20 19:10:00,2019-09-20 19:10:02,1.522s,PASSED
Assert.assertNotNull(confirmMessage),Chrome 77.0.3865.90,,,2019-09-20 19:10:02,2019-09-20 19:10:02,0.001s,PASSED
(internal.GlobalVariable.nosOfProducts--),Chrome 77.0.3865.90,,,2019-09-20 19:10:02,2019-09-20 19:10:02,0.001s,PASSED
refresh(),Chrome 77.0.3865.90,,,2019-09-20 19:10:02,2019-09-20 19:10:02,0.111s,PASSED
count = Resources.nosOfProductsonComparePage(driver),Chrome 77.0.3865.90,,,2019-09-20 19:10:02,2019-09-20 19:10:03,0.953s,PASSED
"Assert.assertEquals(count, nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-20 19:10:03,2019-09-20 19:10:03,0.000s,PASSED
Resources.movingToSmartphonesPage(),Chrome 77.0.3865.90,,,2019-09-20 19:10:03,2019-09-20 19:10:05,1.981s,PASSED
"productCount = callTestCase(findTestCase(""Test Cases/VerifyComparePopUpCount""), null)",Chrome 77.0.3865.90,,,2019-09-20 19:10:05,2019-09-20 19:10:05,0.218s,FAILED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 19:10:05,2019-09-20 19:10:08,3.001s,PASSED
,,,,,,,
Test Cases/VerifyMainCategoryNames,Chrome 77.0.3865.90,Here we are verifying if the Category  Name present in the header pop-up panel and the one present onthe PLP page itself are equal or not.,,2019-09-20 19:10:08,2019-09-20 19:11:07,59.131s,PASSED
"mouseOver(findTestObject(""Object Repository/PLPpage/PLP_Title""))",Chrome 77.0.3865.90,,,2019-09-20 19:10:08,2019-09-20 19:10:08,0.216s,PASSED
categoryNames = new java.util.ArrayList(),Chrome 77.0.3865.90,,,2019-09-20 19:10:08,2019-09-20 19:10:08,0.000s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-20 19:10:08,2019-09-20 19:10:08,0.000s,PASSED
"size = xpath(""//div[@class='a_deskcatagory']/ul/li"")).size()",Chrome 77.0.3865.90,,,2019-09-20 19:10:08,2019-09-20 19:10:08,0.033s,PASSED
"for ([i = 1, i <= size, (i++)])",Chrome 77.0.3865.90,,,2019-09-20 19:10:08,2019-09-20 19:11:04,55.756s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 19:11:04,2019-09-20 19:11:07,3.000s,PASSED
,,,,,,,
Test Cases/AddingProductsfromComparePage,Chrome 77.0.3865.90,This test case is used to verify if the product is getting added from Compare Page itself or not.,,2019-09-20 19:11:07,2019-09-20 19:11:16,9.023s,FAILED
productFirstName = String.valueOf(get(1).charAt(0)),Chrome 77.0.3865.90,,,2019-09-20 19:11:07,2019-09-20 19:11:07,0.002s,PASSED
println(productFirstName),Chrome 77.0.3865.90,,,2019-09-20 19:11:07,2019-09-20 19:11:07,0.000s,PASSED
"setText(findTestObject(""Object Repository/CompareFunctionality/input_Select another product_selectpro""), productFirstName)",Chrome 77.0.3865.90,,,2019-09-20 19:11:07,2019-09-20 19:11:07,0.142s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/li_LG G4 32 GB Brown (3 GB RAM)""))",Chrome 77.0.3865.90,,,2019-09-20 19:11:07,2019-09-20 19:11:08,0.641s,PASSED
Resources.incrementnoOfProducts(),Chrome 77.0.3865.90,,,2019-09-20 19:11:08,2019-09-20 19:11:08,0.001s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-20 19:11:08,2019-09-20 19:11:11,3.001s,PASSED
Resources.movingToSmartphonesPage(),Chrome 77.0.3865.90,,,2019-09-20 19:11:11,2019-09-20 19:11:13,1.979s,PASSED
"text = callTestCase(findTestCase(""Test Cases/VerifyComparePopUpCount""), null)",Chrome 77.0.3865.90,,,2019-09-20 19:11:13,2019-09-20 19:11:13,0.098s,FAILED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 19:11:13,2019-09-20 19:11:16,3.001s,PASSED
