Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/SortLowertoHigherCheck,Chrome 77.0.3865.90,"Chceking the two EMI options order.
i.e Low to High 
and High to Low.",,2019-09-21 13:57:14,2019-09-21 13:57:19,4.518s,PASSED
i = 3,Chrome 77.0.3865.90,,,2019-09-21 13:57:15,2019-09-21 13:57:15,0.001s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-21 13:57:15,2019-09-21 13:57:15,0.000s,PASSED
"mouseOver(findTestObject(""Object Repository/PLPpage/PLP_Title""))",Chrome 77.0.3865.90,,,2019-09-21 13:57:15,2019-09-21 13:57:15,0.178s,PASSED
totalProducts = Resources.getTotalCount(),Chrome 77.0.3865.90,,,2019-09-21 13:57:15,2019-09-21 13:57:15,0.066s,PASSED
emiPrice = new java.util.ArrayList(),Chrome 77.0.3865.90,,,2019-09-21 13:57:15,2019-09-21 13:57:15,0.001s,PASSED
"emiPrice.addAll(Resources.getallEMIValues(i, totalProducts))",Chrome 77.0.3865.90,,,2019-09-21 13:57:15,2019-09-21 13:57:16,1.098s,PASSED
println(emiPrice),Chrome 77.0.3865.90,,,2019-09-21 13:57:16,2019-09-21 13:57:16,0.002s,PASSED
"for ([j = 0, j < emiPrice.size() - 1, (j++)])",Chrome 77.0.3865.90,,,2019-09-21 13:57:16,2019-09-21 13:57:16,0.009s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 13:57:16,2019-09-21 13:57:19,3.000s,PASSED
,,,,,,,
Test Cases/SortHighertoLowerCheck,Chrome 77.0.3865.90,This test case is used to check if the sort is working appropriately..if the filter selected is Highr to Lower,,2019-09-21 13:57:19,2019-09-21 13:57:31,12.477s,PASSED
i = 3,Chrome 77.0.3865.90,,,2019-09-21 13:57:19,2019-09-21 13:57:19,0.000s,PASSED
"mouseOver(findTestObject(""Object Repository/PLPpage/PLP_Title""))",Chrome 77.0.3865.90,,,2019-09-21 13:57:19,2019-09-21 13:57:19,0.165s,PASSED
"waitForElementNotPresent(findTestObject(""Object Repository/PLPpage/EMIHightoLow""), 5)",Chrome 77.0.3865.90,,,2019-09-21 13:57:19,2019-09-21 13:57:25,5.309s,PASSED
"click(findTestObject(""Object Repository/PLPpage/EMIHightoLow""))",Chrome 77.0.3865.90,,,2019-09-21 13:57:25,2019-09-21 13:57:25,0.127s,PASSED
Thread.sleep(2000),Chrome 77.0.3865.90,,,2019-09-21 13:57:25,2019-09-21 13:57:27,2.001s,PASSED
count = new plp.CountProducts(),Chrome 77.0.3865.90,,,2019-09-21 13:57:27,2019-09-21 13:57:27,0.002s,PASSED
totalProductCount = Resources.getTotalCount(),Chrome 77.0.3865.90,,,2019-09-21 13:57:27,2019-09-21 13:57:27,0.084s,PASSED
"flag = Resources.verifyLoadCount(i, totalProductCount, count)",Chrome 77.0.3865.90,,,2019-09-21 13:57:27,2019-09-21 13:57:27,0.372s,PASSED
emi = new java.util.ArrayList(),Chrome 77.0.3865.90,,,2019-09-21 13:57:27,2019-09-21 13:57:27,0.001s,PASSED
"emi.addAll(Resources.getallEMIValues(i, Resources.getTotalCount()))",Chrome 77.0.3865.90,,,2019-09-21 13:57:27,2019-09-21 13:57:28,1.283s,PASSED
"for ([j = 0, j < emi.size() - 1, (j++)])",Chrome 77.0.3865.90,,,2019-09-21 13:57:28,2019-09-21 13:57:28,0.015s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 13:57:28,2019-09-21 13:57:31,3.002s,PASSED
,,,,,,,
Test Cases/AddingproductstoCompare,Chrome 77.0.3865.90,Verifying if the nos. of products added to compare are appropriate or not.,,2019-09-21 13:57:31,2019-09-21 13:58:07,35.912s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-21 13:57:32,2019-09-21 13:57:32,0.001s,PASSED
productNames = new java.util.ArrayList(),Chrome 77.0.3865.90,,,2019-09-21 13:57:32,2019-09-21 13:57:32,0.001s,PASSED
"mouseOver(findTestObject(""Object Repository/PLPpage/PLP_Title""))",Chrome 77.0.3865.90,,,2019-09-21 13:57:32,2019-09-21 13:57:32,0.171s,PASSED
flag = false,Chrome 77.0.3865.90,,,2019-09-21 13:57:32,2019-09-21 13:57:32,0.000s,PASSED
"for ([i = 1, i <= nosOfProducts * 2, i += 2])",Chrome 77.0.3865.90,,,2019-09-21 13:57:32,2019-09-21 13:57:42,10.042s,PASSED
namesofProducts = productNames,Chrome 77.0.3865.90,,,2019-09-21 13:57:42,2019-09-21 13:57:42,0.001s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 13:57:42,2019-09-21 13:57:45,3.001s,PASSED
"count = callTestCase(findTestCase(""Test Cases/VerifyComparePopUpCount""), null)",Chrome 77.0.3865.90,,,2019-09-21 13:57:45,2019-09-21 13:57:45,0.305s,PASSED
"Assert.assertEquals(Integer.parseInt(count), nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-21 13:57:45,2019-09-21 13:57:45,0.001s,PASSED
"callTestCase(findTestCase(""Test Cases/AddingExtraProductToCompare""), null)",Chrome 77.0.3865.90,,,2019-09-21 13:57:45,2019-09-21 13:57:48,3.337s,PASSED
"waitForElementNotPresent(findTestObject(""Object Repository/CompareFunctionality/ComparePopUp""), 5)",Chrome 77.0.3865.90,,,2019-09-21 13:57:48,2019-09-21 13:57:54,5.364s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/ComparePopUp""))",Chrome 77.0.3865.90,,,2019-09-21 13:57:54,2019-09-21 13:57:55,1.358s,PASSED
com = new pom_files.ComparePage(driver),Chrome 77.0.3865.90,,,2019-09-21 13:57:55,2019-09-21 13:57:55,0.003s,PASSED
noofElements = com.compareElementsSize(),Chrome 77.0.3865.90,,,2019-09-21 13:57:55,2019-09-21 13:57:55,0.100s,PASSED
"Assert.assertEquals(noofElements, nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-21 13:57:55,2019-09-21 13:57:55,0.000s,PASSED
"for ([j = 1, j <= nosOfProducts, (j++)])",Chrome 77.0.3865.90,,,2019-09-21 13:57:55,2019-09-21 13:58:04,9.084s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 13:58:04,2019-09-21 13:58:07,3.002s,PASSED
,,,,,,,
Test Cases/CheckifCommonFeaturesareHidden,Chrome 77.0.3865.90,This test case is used to verify if the Hide Common features button is working appropriately or not..,,2019-09-21 13:58:07,2019-09-21 13:58:11,3.296s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-21 13:58:07,2019-09-21 13:58:07,0.001s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/HideCommonFeaturesCheckbox""))",Chrome 77.0.3865.90,,,2019-09-21 13:58:07,2019-09-21 13:58:08,0.092s,PASSED
"style = getAttribute(findTestObject(""Object Repository/CompareFunctionality/CommonRows""), ""style"")",Chrome 77.0.3865.90,,,2019-09-21 13:58:08,2019-09-21 13:58:08,0.066s,PASSED
println(style),Chrome 77.0.3865.90,,,2019-09-21 13:58:08,2019-09-21 13:58:08,0.000s,PASSED
flag = true,Chrome 77.0.3865.90,,,2019-09-21 13:58:08,2019-09-21 13:58:08,0.001s,PASSED
"Assert.assertEquals(flag, !(style.isEmpty()))",Chrome 77.0.3865.90,,,2019-09-21 13:58:08,2019-09-21 13:58:08,0.001s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 13:58:08,2019-09-21 13:58:11,3.001s,PASSED
,,,,,,,
Test Cases/RemoveFeatureofCompareProducts,Chrome 77.0.3865.90,Verifying the Remove feature which is associated with  the Compare Functionality,,2019-09-21 13:58:11,2019-09-21 13:58:25,14.249s,FAILED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-21 13:58:11,2019-09-21 13:58:11,0.001s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 13:58:11,2019-09-21 13:58:14,3.002s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/i_Get This Product_fa fa-times""))",Chrome 77.0.3865.90,,,2019-09-21 13:58:14,2019-09-21 13:58:14,0.133s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 13:58:14,2019-09-21 13:58:17,3.001s,PASSED
"confirmMessage = getText(findTestObject(""Object Repository/CompareFunctionality/CompareWarningpPopup""))",Chrome 77.0.3865.90,,,2019-09-21 13:58:17,2019-09-21 13:58:17,0.098s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/span_OK""))",Chrome 77.0.3865.90,,,2019-09-21 13:58:17,2019-09-21 13:58:19,1.581s,PASSED
Assert.assertNotNull(confirmMessage),Chrome 77.0.3865.90,,,2019-09-21 13:58:19,2019-09-21 13:58:19,0.001s,PASSED
(internal.GlobalVariable.nosOfProducts--),Chrome 77.0.3865.90,,,2019-09-21 13:58:19,2019-09-21 13:58:19,0.001s,PASSED
refresh(),Chrome 77.0.3865.90,,,2019-09-21 13:58:19,2019-09-21 13:58:20,1.130s,PASSED
count = Resources.nosOfProductsonComparePage(driver),Chrome 77.0.3865.90,,,2019-09-21 13:58:20,2019-09-21 13:58:20,0.037s,PASSED
"Assert.assertEquals(count, nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-21 13:58:20,2019-09-21 13:58:20,0.000s,PASSED
Resources.movingToSmartphonesPage(),Chrome 77.0.3865.90,,,2019-09-21 13:58:20,2019-09-21 13:58:21,1.698s,PASSED
"productCount = callTestCase(findTestCase(""Test Cases/VerifyComparePopUpCount""), null)",Chrome 77.0.3865.90,,,2019-09-21 13:58:21,2019-09-21 13:58:22,0.424s,FAILED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 13:58:22,2019-09-21 13:58:25,3.000s,PASSED
,,,,,,,
Test Cases/VerifyMainCategoryNames,Chrome 77.0.3865.90,Here we are verifying if the Category  Name present in the header pop-up panel and the one present onthe PLP page itself are equal or not.,,2019-09-21 13:58:25,2019-09-21 13:59:25,1m - 0.355s,PASSED
"mouseOver(findTestObject(""Object Repository/PLPpage/PLP_Title""))",Chrome 77.0.3865.90,,,2019-09-21 13:58:25,2019-09-21 13:58:25,0.162s,PASSED
categoryNames = new java.util.ArrayList(),Chrome 77.0.3865.90,,,2019-09-21 13:58:25,2019-09-21 13:58:25,0.001s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-21 13:58:25,2019-09-21 13:58:25,0.001s,PASSED
"size = xpath(""//div[@class='a_deskcatagory']/ul/li"")).size()",Chrome 77.0.3865.90,,,2019-09-21 13:58:25,2019-09-21 13:58:25,0.043s,PASSED
"for ([i = 1, i <= size, (i++)])",Chrome 77.0.3865.90,,,2019-09-21 13:58:25,2019-09-21 13:59:22,57.027s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 13:59:22,2019-09-21 13:59:25,3.003s,PASSED
,,,,,,,
Test Cases/AddingProductsfromComparePage,Chrome 77.0.3865.90,This test case is used to verify if the product is getting added from Compare Page itself or not.,,2019-09-21 13:59:25,2019-09-21 13:59:37,11.713s,PASSED
productFirstName = String.valueOf(get(1).charAt(0)),Chrome 77.0.3865.90,,,2019-09-21 13:59:25,2019-09-21 13:59:25,0.001s,PASSED
println(productFirstName),Chrome 77.0.3865.90,,,2019-09-21 13:59:25,2019-09-21 13:59:25,0.001s,PASSED
"setText(findTestObject(""Object Repository/CompareFunctionality/input_Select another product_selectpro""), productFirstName)",Chrome 77.0.3865.90,,,2019-09-21 13:59:25,2019-09-21 13:59:26,0.125s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/li_LG G4 32 GB Brown (3 GB RAM)""))",Chrome 77.0.3865.90,,,2019-09-21 13:59:26,2019-09-21 13:59:26,0.646s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/a_Add Product""))",Chrome 77.0.3865.90,,,2019-09-21 13:59:26,2019-09-21 13:59:26,0.089s,PASSED
Resources.incrementnoOfProducts(),Chrome 77.0.3865.90,,,2019-09-21 13:59:26,2019-09-21 13:59:26,0.001s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 13:59:26,2019-09-21 13:59:29,3.001s,PASSED
Resources.movingToSmartphonesPage(),Chrome 77.0.3865.90,,,2019-09-21 13:59:29,2019-09-21 13:59:31,1.516s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 13:59:31,2019-09-21 13:59:34,3.000s,PASSED
"text = callTestCase(findTestCase(""Test Cases/VerifyComparePopUpCount""), null)",Chrome 77.0.3865.90,,,2019-09-21 13:59:34,2019-09-21 13:59:34,0.153s,PASSED
"Assert.assertEquals(Integer.parseInt(text), nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-21 13:59:34,2019-09-21 13:59:34,0.000s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 13:59:34,2019-09-21 13:59:37,3.003s,PASSED
,,,,,,,
Test Cases/RemovingAllTheProductsFromComparePopup,Chrome 77.0.3865.90,After removing the Product from the Compare Page and Moving to the Mobiles and Electronics Section we can again add a Product from the Compare Page and tha verify the Product Count.,,2019-09-21 13:59:37,2019-09-21 13:59:48,11.343s,PASSED
"mouseOver(findTestObject(""Object Repository/CompareFunctionality/ComparePopUp""))",Chrome 77.0.3865.90,,,2019-09-21 13:59:37,2019-09-21 13:59:37,0.158s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/RemoveAllLinks""))",Chrome 77.0.3865.90,,,2019-09-21 13:59:37,2019-09-21 13:59:37,0.102s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 13:59:37,2019-09-21 13:59:40,3.001s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/span_OK""))",Chrome 77.0.3865.90,,,2019-09-21 13:59:40,2019-09-21 13:59:42,1.899s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 13:59:42,2019-09-21 13:59:45,3.001s,PASSED
Assert.assertFalse(Resources.checkifComparepopuppresent()),Chrome 77.0.3865.90,,,2019-09-21 13:59:45,2019-09-21 13:59:45,0.059s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 13:59:45,2019-09-21 13:59:48,3.001s,PASSED
,,,,,,,
Test Cases/FullNameSearch,Chrome 77.0.3865.90,This test case is used to verify if the product is getting searched with Full Name and than verifying the Name of the Product on the PDP page.,,2019-09-21 13:59:48,2019-09-21 13:59:55,6.608s,PASSED
"setText(findTestObject(""Object Repository/Search/SearchinputFiled""), namesofProducts.get(1))",Chrome 77.0.3865.90,,,2019-09-21 13:59:48,2019-09-21 13:59:49,0.454s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 13:59:49,2019-09-21 13:59:52,3.002s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-21 13:59:52,2019-09-21 13:59:52,0.001s,PASSED
list = Resources.getListofProducts(),Chrome 77.0.3865.90,,,2019-09-21 13:59:52,2019-09-21 13:59:52,0.044s,PASSED
if (list > 5),Chrome 77.0.3865.90,,,2019-09-21 13:59:52,2019-09-21 13:59:52,0.001s,PASSED
Assert.assertNotNull(list),Chrome 77.0.3865.90,,,2019-09-21 13:59:52,2019-09-21 13:59:52,0.000s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 13:59:52,2019-09-21 13:59:55,3.002s,PASSED
,,,,,,,
Test Cases/VerifyNamesOftheProductsSearched,Chrome 77.0.3865.90,,,2019-09-21 13:59:55,2019-09-21 14:00:35,40.511s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-21 13:59:55,2019-09-21 13:59:55,0.001s,PASSED
size = Resources.getListofProducts(),Chrome 77.0.3865.90,,,2019-09-21 13:59:55,2019-09-21 13:59:55,0.014s,PASSED
"for ([i = 1, i <= size, (i++)])",Chrome 77.0.3865.90,,,2019-09-21 13:59:55,2019-09-21 14:00:32,37.309s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 14:00:32,2019-09-21 14:00:35,3.004s,PASSED
