Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
emiPrice = new java.util.ArrayList(),Chrome 77.0.3865.90,,,2019-09-20 13:48:32,2019-09-20 13:48:32,0.001s,PASSED
"emiPrice.addAll(Resources.getallEMIValues(i, totalProducts))",Chrome 77.0.3865.90,,,2019-09-20 13:48:32,2019-09-20 13:50:21,1m - 48.359s,PASSED
println(emiPrice),Chrome 77.0.3865.90,,,2019-09-20 13:50:21,2019-09-20 13:50:21,0.010s,PASSED
"for ([j = 0, j < emiPrice.size() - 1, (j++)])",Chrome 77.0.3865.90,,,2019-09-20 13:50:21,2019-09-20 13:50:57,36.558s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 13:50:57,2019-09-20 13:51:00,3.000s,PASSED
,,,,,,,
Test Cases/SortHighertoLowerCheck,Chrome 77.0.3865.90,This test case is used to check if the sort is working appropriately..if the filter selected is Highr to Lower,,2019-09-20 13:51:00,2019-09-20 13:57:51,6m - 50.767s,PASSED
i = 3,Chrome 77.0.3865.90,,,2019-09-20 13:51:00,2019-09-20 13:51:00,0.000s,PASSED
"mouseOver(findTestObject(""Object Repository/PLPpage/PLP_Title""))",Chrome 77.0.3865.90,,,2019-09-20 13:51:00,2019-09-20 13:51:01,0.318s,PASSED
"waitForElementNotPresent(findTestObject(""Object Repository/PLPpage/EMIHightoLow""), 5)",Chrome 77.0.3865.90,,,2019-09-20 13:51:01,2019-09-20 13:51:06,5.279s,PASSED
"click(findTestObject(""Object Repository/PLPpage/EMIHightoLow""))",Chrome 77.0.3865.90,,,2019-09-20 13:51:06,2019-09-20 13:51:06,0.203s,PASSED
Thread.sleep(2000),Chrome 77.0.3865.90,,,2019-09-20 13:51:06,2019-09-20 13:51:08,2.001s,PASSED
count = new plp.CountProducts(),Chrome 77.0.3865.90,,,2019-09-20 13:51:08,2019-09-20 13:51:08,0.000s,PASSED
totalProductCount = Resources.getTotalCount(),Chrome 77.0.3865.90,,,2019-09-20 13:51:08,2019-09-20 13:51:08,0.057s,PASSED
"flag = Resources.verifyLoadCount(i, totalProductCount, count)",Chrome 77.0.3865.90,,,2019-09-20 13:51:08,2019-09-20 13:55:24,4m - 16.258s,PASSED
emi = new java.util.ArrayList(),Chrome 77.0.3865.90,,,2019-09-20 13:55:24,2019-09-20 13:55:24,0.000s,PASSED
"emi.addAll(Resources.getallEMIValues(i, Resources.getTotalCount()))",Chrome 77.0.3865.90,,,2019-09-20 13:55:24,2019-09-20 13:57:12,1m - 47.111s,PASSED
"for ([j = 0, j < emi.size() - 1, (j++)])",Chrome 77.0.3865.90,,,2019-09-20 13:57:12,2019-09-20 13:57:48,36.420s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 13:57:48,2019-09-20 13:57:51,3.000s,PASSED
,,,,,,,
Test Cases/AddingproductstoCompare,Chrome 77.0.3865.90,Verifying if the nos. of products added to compare are appropriate or not.,,2019-09-20 13:57:51,2019-09-20 13:58:39,47.765s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-20 13:57:51,2019-09-20 13:57:51,0.000s,PASSED
productNames = new java.util.ArrayList(),Chrome 77.0.3865.90,,,2019-09-20 13:57:51,2019-09-20 13:57:51,0.002s,PASSED
"mouseOver(findTestObject(""Object Repository/PLPpage/PLP_Title""))",Chrome 77.0.3865.90,,,2019-09-20 13:57:51,2019-09-20 13:57:51,0.207s,PASSED
flag = false,Chrome 77.0.3865.90,,,2019-09-20 13:57:51,2019-09-20 13:57:51,0.000s,PASSED
"for ([i = 1, i <= nosOfProducts * 2, i += 2])",Chrome 77.0.3865.90,,,2019-09-20 13:57:51,2019-09-20 13:58:03,11.271s,PASSED
println(productNames),Chrome 77.0.3865.90,,,2019-09-20 13:58:03,2019-09-20 13:58:03,0.000s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-20 13:58:03,2019-09-20 13:58:06,3.001s,PASSED
"count = callTestCase(findTestCase(""Test Cases/VerifyComparePopUpCount""), null)",Chrome 77.0.3865.90,,,2019-09-20 13:58:06,2019-09-20 13:58:06,0.306s,PASSED
"Assert.assertEquals(Integer.parseInt(count), nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-20 13:58:06,2019-09-20 13:58:06,0.000s,PASSED
"callTestCase(findTestCase(""Test Cases/AddingExtraProductToCompare""), null)",Chrome 77.0.3865.90,,,2019-09-20 13:58:06,2019-09-20 13:58:09,3.470s,PASSED
"waitForElementNotPresent(findTestObject(""Object Repository/CompareFunctionality/ComparePopUp""), 5)",Chrome 77.0.3865.90,,,2019-09-20 13:58:09,2019-09-20 13:58:15,5.223s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/ComparePopUp""))",Chrome 77.0.3865.90,,,2019-09-20 13:58:15,2019-09-20 13:58:18,3.844s,PASSED
com = new pom_files.ComparePage(driver),Chrome 77.0.3865.90,,,2019-09-20 13:58:18,2019-09-20 13:58:18,0.002s,PASSED
noofElements = com.compareElementsSize(),Chrome 77.0.3865.90,,,2019-09-20 13:58:18,2019-09-20 13:58:19,0.121s,PASSED
"Assert.assertEquals(noofElements, nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-20 13:58:19,2019-09-20 13:58:19,0.000s,PASSED
"for ([j = 1, j <= nosOfProducts, (j++)])",Chrome 77.0.3865.90,,,2019-09-20 13:58:19,2019-09-20 13:58:36,17.158s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 13:58:36,2019-09-20 13:58:39,3.000s,PASSED
,,,,,,,
Test Cases/CheckifCommonFeaturesareHidden,Chrome 77.0.3865.90,This test case is used to verify if the Hide Common features button is working appropriately or not..,,2019-09-20 13:58:39,2019-09-20 13:58:42,3.516s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-20 13:58:39,2019-09-20 13:58:39,0.000s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/HideCommonFeaturesCheckbox""))",Chrome 77.0.3865.90,,,2019-09-20 13:58:39,2019-09-20 13:58:39,0.097s,PASSED
"style = getAttribute(findTestObject(""Object Repository/CompareFunctionality/CommonRows""), ""style"")",Chrome 77.0.3865.90,,,2019-09-20 13:58:39,2019-09-20 13:58:39,0.092s,PASSED
println(style),Chrome 77.0.3865.90,,,2019-09-20 13:58:39,2019-09-20 13:58:39,0.000s,PASSED
flag = true,Chrome 77.0.3865.90,,,2019-09-20 13:58:39,2019-09-20 13:58:39,0.000s,PASSED
"Assert.assertEquals(flag, !(style.isEmpty()))",Chrome 77.0.3865.90,,,2019-09-20 13:58:39,2019-09-20 13:58:39,0.199s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 13:58:39,2019-09-20 13:58:42,3.002s,PASSED
,,,,,,,
Test Cases/RemoveFeatureofCompareProducts,Chrome 77.0.3865.90,Verifying the Remove feature which is associated with  the Compare Functionality,,2019-09-20 13:58:42,2019-09-20 13:59:04,22.028s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-20 13:58:42,2019-09-20 13:58:42,0.001s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-20 13:58:42,2019-09-20 13:58:45,3.001s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/i_Get This Product_fa fa-times""))",Chrome 77.0.3865.90,,,2019-09-20 13:58:45,2019-09-20 13:58:46,0.145s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-20 13:58:46,2019-09-20 13:58:49,3.000s,PASSED
"confirmMessage = getText(findTestObject(""Object Repository/CompareFunctionality/CompareWarningpPopup""))",Chrome 77.0.3865.90,,,2019-09-20 13:58:49,2019-09-20 13:58:49,0.089s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/span_OK""))",Chrome 77.0.3865.90,,,2019-09-20 13:58:49,2019-09-20 13:58:52,3.876s,PASSED
Assert.assertNotNull(confirmMessage),Chrome 77.0.3865.90,,,2019-09-20 13:58:52,2019-09-20 13:58:52,0.001s,PASSED
(internal.GlobalVariable.nosOfProducts--),Chrome 77.0.3865.90,,,2019-09-20 13:58:52,2019-09-20 13:58:52,0.001s,PASSED
refresh(),Chrome 77.0.3865.90,,,2019-09-20 13:58:52,2019-09-20 13:58:56,3.340s,PASSED
count = Resources.nosOfProductsonComparePage(driver),Chrome 77.0.3865.90,,,2019-09-20 13:58:56,2019-09-20 13:58:56,0.225s,PASSED
"Assert.assertEquals(count, nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-20 13:58:56,2019-09-20 13:58:56,0.001s,PASSED
Resources.movingToSmartphonesPage(),Chrome 77.0.3865.90,,,2019-09-20 13:58:56,2019-09-20 13:59:01,4.770s,PASSED
"productCount = callTestCase(findTestCase(""Test Cases/VerifyComparePopUpCount""), null)",Chrome 77.0.3865.90,,,2019-09-20 13:59:01,2019-09-20 13:59:01,0.434s,PASSED
"Assert.assertEquals(Integer.parseInt(productCount), nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-20 13:59:01,2019-09-20 13:59:01,0.000s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 13:59:01,2019-09-20 13:59:04,3.000s,PASSED
,,,,,,,
Test Cases/VerifyMainCategoryNames,Chrome 77.0.3865.90,Here we are verifying if the Category  Name present in the header pop-up panel and the one present onthe PLP page itself are equal or not.,,2019-09-20 13:59:04,2019-09-20 14:00:16,1m - 11.972s,PASSED
"mouseOver(findTestObject(""Object Repository/PLPpage/PLP_Title""))",Chrome 77.0.3865.90,,,2019-09-20 13:59:04,2019-09-20 13:59:05,0.156s,PASSED
categoryNames = new java.util.ArrayList(),Chrome 77.0.3865.90,,,2019-09-20 13:59:05,2019-09-20 13:59:05,0.001s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-20 13:59:05,2019-09-20 13:59:05,0.000s,PASSED
"size = xpath(""//div[@class='a_deskcatagory']/ul/li"")).size()",Chrome 77.0.3865.90,,,2019-09-20 13:59:05,2019-09-20 13:59:05,0.017s,PASSED
"for ([i = 1, i <= size, (i++)])",Chrome 77.0.3865.90,,,2019-09-20 13:59:05,2019-09-20 14:00:13,1m - 8.633s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 14:00:13,2019-09-20 14:00:16,3.003s,PASSED
