Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
emi = new java.util.ArrayList(),Chrome 77.0.3865.90,,,2019-09-20 19:44:51,2019-09-20 19:44:51,0.001s,PASSED
"emi.addAll(Resources.getallEMIValues(i, Resources.getTotalCount()))",Chrome 77.0.3865.90,,,2019-09-20 19:44:51,2019-09-20 19:44:52,1.203s,PASSED
"for ([j = 0, j < emi.size() - 1, (j++)])",Chrome 77.0.3865.90,,,2019-09-20 19:44:52,2019-09-20 19:44:52,0.009s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 19:44:52,2019-09-20 19:44:55,3.001s,PASSED
,,,,,,,
Test Cases/AddingproductstoCompare,Chrome 77.0.3865.90,Verifying if the nos. of products added to compare are appropriate or not.,,2019-09-20 19:44:55,2019-09-20 19:45:32,36.238s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-20 19:44:56,2019-09-20 19:44:56,0.001s,PASSED
productNames = new java.util.ArrayList(),Chrome 77.0.3865.90,,,2019-09-20 19:44:56,2019-09-20 19:44:56,0.000s,PASSED
"mouseOver(findTestObject(""Object Repository/PLPpage/PLP_Title""))",Chrome 77.0.3865.90,,,2019-09-20 19:44:56,2019-09-20 19:44:56,0.173s,PASSED
flag = false,Chrome 77.0.3865.90,,,2019-09-20 19:44:56,2019-09-20 19:44:56,0.000s,PASSED
"for ([i = 1, i <= nosOfProducts * 2, i += 2])",Chrome 77.0.3865.90,,,2019-09-20 19:44:56,2019-09-20 19:45:06,9.943s,PASSED
namesofProducts = productNames,Chrome 77.0.3865.90,,,2019-09-20 19:45:06,2019-09-20 19:45:06,0.001s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-20 19:45:06,2019-09-20 19:45:09,3.001s,PASSED
"count = callTestCase(findTestCase(""Test Cases/VerifyComparePopUpCount""), null)",Chrome 77.0.3865.90,,,2019-09-20 19:45:09,2019-09-20 19:45:09,0.293s,PASSED
"Assert.assertEquals(Integer.parseInt(count), nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-20 19:45:09,2019-09-20 19:45:09,0.000s,PASSED
"callTestCase(findTestCase(""Test Cases/AddingExtraProductToCompare""), null)",Chrome 77.0.3865.90,,,2019-09-20 19:45:09,2019-09-20 19:45:12,3.315s,PASSED
"waitForElementNotPresent(findTestObject(""Object Repository/CompareFunctionality/ComparePopUp""), 5)",Chrome 77.0.3865.90,,,2019-09-20 19:45:12,2019-09-20 19:45:18,5.294s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/ComparePopUp""))",Chrome 77.0.3865.90,,,2019-09-20 19:45:18,2019-09-20 19:45:19,1.282s,PASSED
com = new pom_files.ComparePage(driver),Chrome 77.0.3865.90,,,2019-09-20 19:45:19,2019-09-20 19:45:19,0.004s,PASSED
noofElements = com.compareElementsSize(),Chrome 77.0.3865.90,,,2019-09-20 19:45:19,2019-09-20 19:45:19,0.070s,PASSED
"Assert.assertEquals(noofElements, nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-20 19:45:19,2019-09-20 19:45:19,0.001s,PASSED
"for ([j = 1, j <= nosOfProducts, (j++)])",Chrome 77.0.3865.90,,,2019-09-20 19:45:19,2019-09-20 19:45:29,9.707s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 19:45:29,2019-09-20 19:45:32,3.001s,PASSED
,,,,,,,
Test Cases/CheckifCommonFeaturesareHidden,Chrome 77.0.3865.90,This test case is used to verify if the Hide Common features button is working appropriately or not..,,2019-09-20 19:45:32,2019-09-20 19:45:35,3.315s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-20 19:45:32,2019-09-20 19:45:32,0.001s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/HideCommonFeaturesCheckbox""))",Chrome 77.0.3865.90,,,2019-09-20 19:45:32,2019-09-20 19:45:32,0.111s,PASSED
"style = getAttribute(findTestObject(""Object Repository/CompareFunctionality/CommonRows""), ""style"")",Chrome 77.0.3865.90,,,2019-09-20 19:45:32,2019-09-20 19:45:32,0.073s,PASSED
println(style),Chrome 77.0.3865.90,,,2019-09-20 19:45:32,2019-09-20 19:45:32,0.001s,PASSED
flag = true,Chrome 77.0.3865.90,,,2019-09-20 19:45:32,2019-09-20 19:45:32,0.000s,PASSED
"Assert.assertEquals(flag, !(style.isEmpty()))",Chrome 77.0.3865.90,,,2019-09-20 19:45:32,2019-09-20 19:45:32,0.001s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 19:45:32,2019-09-20 19:45:35,3.002s,PASSED
,,,,,,,
Test Cases/RemoveFeatureofCompareProducts,Chrome 77.0.3865.90,Verifying the Remove feature which is associated with  the Compare Functionality,,2019-09-20 19:45:35,2019-09-20 19:45:49,14.487s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-20 19:45:35,2019-09-20 19:45:35,0.001s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-20 19:45:35,2019-09-20 19:45:38,3.002s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/i_Get This Product_fa fa-times""))",Chrome 77.0.3865.90,,,2019-09-20 19:45:38,2019-09-20 19:45:38,0.130s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-20 19:45:38,2019-09-20 19:45:41,3.001s,PASSED
"confirmMessage = getText(findTestObject(""Object Repository/CompareFunctionality/CompareWarningpPopup""))",Chrome 77.0.3865.90,,,2019-09-20 19:45:41,2019-09-20 19:45:41,0.105s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/span_OK""))",Chrome 77.0.3865.90,,,2019-09-20 19:45:41,2019-09-20 19:45:43,1.647s,PASSED
Assert.assertNotNull(confirmMessage),Chrome 77.0.3865.90,,,2019-09-20 19:45:43,2019-09-20 19:45:43,0.001s,PASSED
(internal.GlobalVariable.nosOfProducts--),Chrome 77.0.3865.90,,,2019-09-20 19:45:43,2019-09-20 19:45:43,0.001s,PASSED
refresh(),Chrome 77.0.3865.90,,,2019-09-20 19:45:43,2019-09-20 19:45:43,0.017s,PASSED
count = Resources.nosOfProductsonComparePage(driver),Chrome 77.0.3865.90,,,2019-09-20 19:45:43,2019-09-20 19:45:44,1.240s,PASSED
"Assert.assertEquals(count, nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-20 19:45:44,2019-09-20 19:45:44,0.000s,PASSED
Resources.movingToSmartphonesPage(),Chrome 77.0.3865.90,,,2019-09-20 19:45:44,2019-09-20 19:45:46,1.792s,PASSED
"productCount = callTestCase(findTestCase(""Test Cases/VerifyComparePopUpCount""), null)",Chrome 77.0.3865.90,,,2019-09-20 19:45:46,2019-09-20 19:45:46,0.410s,PASSED
"Assert.assertEquals(Integer.parseInt(productCount), nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-20 19:45:46,2019-09-20 19:45:46,0.001s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 19:45:46,2019-09-20 19:45:49,3.002s,PASSED
,,,,,,,
Test Cases/VerifyMainCategoryNames,Chrome 77.0.3865.90,Here we are verifying if the Category  Name present in the header pop-up panel and the one present onthe PLP page itself are equal or not.,,2019-09-20 19:45:49,2019-09-20 19:46:49,59.854s,PASSED
"mouseOver(findTestObject(""Object Repository/PLPpage/PLP_Title""))",Chrome 77.0.3865.90,,,2019-09-20 19:45:50,2019-09-20 19:45:50,0.165s,PASSED
categoryNames = new java.util.ArrayList(),Chrome 77.0.3865.90,,,2019-09-20 19:45:50,2019-09-20 19:45:50,0.001s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-20 19:45:50,2019-09-20 19:45:50,0.001s,PASSED
"size = xpath(""//div[@class='a_deskcatagory']/ul/li"")).size()",Chrome 77.0.3865.90,,,2019-09-20 19:45:50,2019-09-20 19:45:50,0.035s,PASSED
"for ([i = 1, i <= size, (i++)])",Chrome 77.0.3865.90,,,2019-09-20 19:45:50,2019-09-20 19:46:46,56.513s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 19:46:46,2019-09-20 19:46:49,3.002s,PASSED
,,,,,,,
Test Cases/AddingProductsfromComparePage,Chrome 77.0.3865.90,This test case is used to verify if the product is getting added from Compare Page itself or not.,,2019-09-20 19:46:49,2019-09-20 19:47:01,11.733s,PASSED
productFirstName = String.valueOf(get(1).charAt(0)),Chrome 77.0.3865.90,,,2019-09-20 19:46:50,2019-09-20 19:46:50,0.002s,PASSED
println(productFirstName),Chrome 77.0.3865.90,,,2019-09-20 19:46:50,2019-09-20 19:46:50,0.000s,PASSED
"setText(findTestObject(""Object Repository/CompareFunctionality/input_Select another product_selectpro""), productFirstName)",Chrome 77.0.3865.90,,,2019-09-20 19:46:50,2019-09-20 19:46:50,0.127s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/li_LG G4 32 GB Brown (3 GB RAM)""))",Chrome 77.0.3865.90,,,2019-09-20 19:46:50,2019-09-20 19:46:50,0.620s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/a_Add Product""))",Chrome 77.0.3865.90,,,2019-09-20 19:46:50,2019-09-20 19:46:50,0.085s,PASSED
Resources.incrementnoOfProducts(),Chrome 77.0.3865.90,,,2019-09-20 19:46:50,2019-09-20 19:46:50,0.001s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-20 19:46:50,2019-09-20 19:46:53,3.002s,PASSED
Resources.movingToSmartphonesPage(),Chrome 77.0.3865.90,,,2019-09-20 19:46:53,2019-09-20 19:46:55,1.572s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-20 19:46:55,2019-09-20 19:46:58,3.001s,PASSED
"text = callTestCase(findTestCase(""Test Cases/VerifyComparePopUpCount""), null)",Chrome 77.0.3865.90,,,2019-09-20 19:46:58,2019-09-20 19:46:58,0.166s,PASSED
"Assert.assertEquals(Integer.parseInt(text), nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-20 19:46:58,2019-09-20 19:46:58,0.000s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 19:46:58,2019-09-20 19:47:01,3.001s,PASSED
,,,,,,,
Test Cases/RemovingAllTheProductsFromComparePopup,Chrome 77.0.3865.90,After removing the Product from the Compare Page and Moving to the Mobiles and Electronics Section we can again add a Product from the Compare Page and tha verify the Product Count.,,2019-09-20 19:47:01,2019-09-20 19:47:05,3.931s,FAILED
"mouseOver(findTestObject(""Object Repository/CompareFunctionality/ComparePopUp""))",Chrome 77.0.3865.90,,,2019-09-20 19:47:01,2019-09-20 19:47:01,0.161s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/RemoveAllLinks""))",Chrome 77.0.3865.90,,,2019-09-20 19:47:01,2019-09-20 19:47:01,0.111s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/span_OK""))",Chrome 77.0.3865.90,,,2019-09-20 19:47:01,2019-09-20 19:47:02,0.543s,FAILED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-20 19:47:02,2019-09-20 19:47:05,3.001s,PASSED
