Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/PLPpage/EMIHightoLow""))",Chrome 77.0.3865.90,,,2019-09-23 13:11:59,2019-09-23 13:11:59,0.120s,PASSED
Thread.sleep(2000),Chrome 77.0.3865.90,,,2019-09-23 13:11:59,2019-09-23 13:12:01,2.002s,PASSED
count = new plp.CountProducts(),Chrome 77.0.3865.90,,,2019-09-23 13:12:01,2019-09-23 13:12:01,0.000s,PASSED
totalProductCount = Resources.getTotalCount(),Chrome 77.0.3865.90,,,2019-09-23 13:12:01,2019-09-23 13:12:01,0.137s,PASSED
"flag = Resources.verifyLoadCount(i, totalProductCount, count)",Chrome 77.0.3865.90,,,2019-09-23 13:12:01,2019-09-23 13:12:02,0.511s,PASSED
emi = new java.util.ArrayList(),Chrome 77.0.3865.90,,,2019-09-23 13:12:02,2019-09-23 13:12:02,0.001s,PASSED
"emi.addAll(Resources.getallEMIValues(i, Resources.getTotalCount()))",Chrome 77.0.3865.90,,,2019-09-23 13:12:02,2019-09-23 13:12:03,1.427s,PASSED
"for ([j = 0, j < emi.size() - 1, (j++)])",Chrome 77.0.3865.90,,,2019-09-23 13:12:03,2019-09-23 13:12:03,0.010s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-23 13:12:03,2019-09-23 13:12:06,3.000s,PASSED
,,,,,,,
Test Cases/AddingproductstoCompare,Chrome 77.0.3865.90,Verifying if the nos. of products added to compare are appropriate or not.,,2019-09-23 13:12:06,2019-09-23 13:12:42,35.815s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-23 13:12:07,2019-09-23 13:12:07,0.000s,PASSED
productNames = new java.util.ArrayList(),Chrome 77.0.3865.90,,,2019-09-23 13:12:07,2019-09-23 13:12:07,0.001s,PASSED
"mouseOver(findTestObject(""Object Repository/PLPpage/PLP_Title""))",Chrome 77.0.3865.90,,,2019-09-23 13:12:07,2019-09-23 13:12:07,0.183s,PASSED
flag = false,Chrome 77.0.3865.90,,,2019-09-23 13:12:07,2019-09-23 13:12:07,0.000s,PASSED
"for ([i = 1, i <= nosOfProducts * 2, i += 2])",Chrome 77.0.3865.90,,,2019-09-23 13:12:07,2019-09-23 13:12:17,10.140s,PASSED
namesofProducts = productNames,Chrome 77.0.3865.90,,,2019-09-23 13:12:17,2019-09-23 13:12:17,0.001s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-23 13:12:17,2019-09-23 13:12:20,3.002s,PASSED
"count = callTestCase(findTestCase(""Test Cases/VerifyComparePopUpCount""), null)",Chrome 77.0.3865.90,,,2019-09-23 13:12:20,2019-09-23 13:12:20,0.289s,PASSED
"Assert.assertEquals(Integer.parseInt(count), nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-23 13:12:20,2019-09-23 13:12:20,0.000s,PASSED
"callTestCase(findTestCase(""Test Cases/AddingExtraProductToCompare""), null)",Chrome 77.0.3865.90,,,2019-09-23 13:12:20,2019-09-23 13:12:24,3.369s,PASSED
"waitForElementNotPresent(findTestObject(""Object Repository/CompareFunctionality/ComparePopUp""), 5)",Chrome 77.0.3865.90,,,2019-09-23 13:12:24,2019-09-23 13:12:29,5.331s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/ComparePopUp""))",Chrome 77.0.3865.90,,,2019-09-23 13:12:29,2019-09-23 13:12:30,1.355s,PASSED
com = new pom_files.ComparePage(driver),Chrome 77.0.3865.90,,,2019-09-23 13:12:30,2019-09-23 13:12:30,0.003s,PASSED
noofElements = com.compareElementsSize(),Chrome 77.0.3865.90,,,2019-09-23 13:12:30,2019-09-23 13:12:30,0.112s,PASSED
"Assert.assertEquals(noofElements, nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-23 13:12:30,2019-09-23 13:12:30,0.000s,PASSED
"for ([j = 1, j <= nosOfProducts, (j++)])",Chrome 77.0.3865.90,,,2019-09-23 13:12:30,2019-09-23 13:12:39,8.887s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-23 13:12:39,2019-09-23 13:12:42,3.002s,PASSED
,,,,,,,
Test Cases/CheckifCommonFeaturesareHidden,Chrome 77.0.3865.90,This test case is used to verify if the Hide Common features button is working appropriately or not..,,2019-09-23 13:12:42,2019-09-23 13:12:46,3.330s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-23 13:12:42,2019-09-23 13:12:42,0.000s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/HideCommonFeaturesCheckbox""))",Chrome 77.0.3865.90,,,2019-09-23 13:12:42,2019-09-23 13:12:43,0.100s,PASSED
"style = getAttribute(findTestObject(""Object Repository/CompareFunctionality/CommonRows""), ""style"")",Chrome 77.0.3865.90,,,2019-09-23 13:12:43,2019-09-23 13:12:43,0.071s,PASSED
println(style),Chrome 77.0.3865.90,,,2019-09-23 13:12:43,2019-09-23 13:12:43,0.001s,PASSED
flag = true,Chrome 77.0.3865.90,,,2019-09-23 13:12:43,2019-09-23 13:12:43,0.000s,PASSED
"Assert.assertEquals(flag, !(style.isEmpty()))",Chrome 77.0.3865.90,,,2019-09-23 13:12:43,2019-09-23 13:12:43,0.001s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-23 13:12:43,2019-09-23 13:12:46,3.001s,PASSED
,,,,,,,
Test Cases/RemoveFeatureofCompareProducts,Chrome 77.0.3865.90,Verifying the Remove feature which is associated with  the Compare Functionality,,2019-09-23 13:12:46,2019-09-23 13:13:00,13.942s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-23 13:12:46,2019-09-23 13:12:46,0.000s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-23 13:12:46,2019-09-23 13:12:49,3.001s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/i_Get This Product_fa fa-times""))",Chrome 77.0.3865.90,,,2019-09-23 13:12:49,2019-09-23 13:12:49,0.131s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-23 13:12:49,2019-09-23 13:12:52,3.001s,PASSED
"confirmMessage = getText(findTestObject(""Object Repository/CompareFunctionality/CompareWarningpPopup""))",Chrome 77.0.3865.90,,,2019-09-23 13:12:52,2019-09-23 13:12:52,0.078s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/span_OK""))",Chrome 77.0.3865.90,,,2019-09-23 13:12:52,2019-09-23 13:12:53,1.416s,PASSED
Assert.assertNotNull(confirmMessage),Chrome 77.0.3865.90,,,2019-09-23 13:12:53,2019-09-23 13:12:53,0.001s,PASSED
(internal.GlobalVariable.nosOfProducts--),Chrome 77.0.3865.90,,,2019-09-23 13:12:53,2019-09-23 13:12:53,0.001s,PASSED
refresh(),Chrome 77.0.3865.90,,,2019-09-23 13:12:53,2019-09-23 13:12:53,0.107s,PASSED
count = Resources.nosOfProductsonComparePage(driver),Chrome 77.0.3865.90,,,2019-09-23 13:12:53,2019-09-23 13:12:54,0.894s,PASSED
"Assert.assertEquals(count, nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-23 13:12:54,2019-09-23 13:12:54,0.001s,PASSED
Resources.movingToSmartphonesPage(),Chrome 77.0.3865.90,,,2019-09-23 13:12:54,2019-09-23 13:12:56,1.800s,PASSED
"productCount = callTestCase(findTestCase(""Test Cases/VerifyComparePopUpCount""), null)",Chrome 77.0.3865.90,,,2019-09-23 13:12:56,2019-09-23 13:12:57,0.389s,PASSED
"Assert.assertEquals(Integer.parseInt(productCount), nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-23 13:12:57,2019-09-23 13:12:57,0.001s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-23 13:12:57,2019-09-23 13:13:00,3.002s,PASSED
,,,,,,,
Test Cases/VerifyMainCategoryNames,Chrome 77.0.3865.90,Here we are verifying if the Category  Name present in the header pop-up panel and the one present onthe PLP page itself are equal or not.,,2019-09-23 13:13:00,2019-09-23 13:13:59,59.811s,PASSED
"mouseOver(findTestObject(""Object Repository/PLPpage/PLP_Title""))",Chrome 77.0.3865.90,,,2019-09-23 13:13:00,2019-09-23 13:13:00,0.157s,PASSED
categoryNames = new java.util.ArrayList(),Chrome 77.0.3865.90,,,2019-09-23 13:13:00,2019-09-23 13:13:00,0.000s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-23 13:13:00,2019-09-23 13:13:00,0.000s,PASSED
"size = xpath(""//div[@class='a_deskcatagory']/ul/li"")).size()",Chrome 77.0.3865.90,,,2019-09-23 13:13:00,2019-09-23 13:13:00,0.038s,PASSED
"for ([i = 1, i <= size, (i++)])",Chrome 77.0.3865.90,,,2019-09-23 13:13:00,2019-09-23 13:13:56,56.475s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-23 13:13:56,2019-09-23 13:13:59,3.001s,PASSED
,,,,,,,
Test Cases/AddingProductsfromComparePage,Chrome 77.0.3865.90,This test case is used to verify if the product is getting added from Compare Page itself or not.,,2019-09-23 13:13:59,2019-09-23 13:14:11,11.782s,PASSED
productFirstName = String.valueOf(get(1).charAt(0)),Chrome 77.0.3865.90,,,2019-09-23 13:13:59,2019-09-23 13:13:59,0.001s,PASSED
println(productFirstName),Chrome 77.0.3865.90,,,2019-09-23 13:13:59,2019-09-23 13:13:59,0.000s,PASSED
"setText(findTestObject(""Object Repository/CompareFunctionality/input_Select another product_selectpro""), productFirstName)",Chrome 77.0.3865.90,,,2019-09-23 13:13:59,2019-09-23 13:14:00,0.170s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/li_LG G4 32 GB Brown (3 GB RAM)""))",Chrome 77.0.3865.90,,,2019-09-23 13:14:00,2019-09-23 13:14:00,0.660s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/a_Add Product""))",Chrome 77.0.3865.90,,,2019-09-23 13:14:00,2019-09-23 13:14:00,0.105s,PASSED
Resources.incrementnoOfProducts(),Chrome 77.0.3865.90,,,2019-09-23 13:14:00,2019-09-23 13:14:00,0.001s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-23 13:14:00,2019-09-23 13:14:03,3.002s,PASSED
Resources.movingToSmartphonesPage(),Chrome 77.0.3865.90,,,2019-09-23 13:14:03,2019-09-23 13:14:05,1.546s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-23 13:14:05,2019-09-23 13:14:08,3.001s,PASSED
"text = callTestCase(findTestCase(""Test Cases/VerifyComparePopUpCount""), null)",Chrome 77.0.3865.90,,,2019-09-23 13:14:08,2019-09-23 13:14:08,0.149s,PASSED
"Assert.assertEquals(Integer.parseInt(text), nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-23 13:14:08,2019-09-23 13:14:08,0.001s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-23 13:14:08,2019-09-23 13:14:11,3.003s,PASSED
,,,,,,,
Test Cases/RemovingAllTheProductsFromComparePopup,Chrome 77.0.3865.90,After removing the Product from the Compare Page and Moving to the Mobiles and Electronics Section we can again add a Product from the Compare Page and tha verify the Product Count.,,2019-09-23 13:14:11,2019-09-23 13:14:22,11.014s,PASSED
"mouseOver(findTestObject(""Object Repository/CompareFunctionality/ComparePopUp""))",Chrome 77.0.3865.90,,,2019-09-23 13:14:11,2019-09-23 13:14:11,0.158s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/RemoveAllLinks""))",Chrome 77.0.3865.90,,,2019-09-23 13:14:11,2019-09-23 13:14:12,0.126s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-23 13:14:12,2019-09-23 13:14:15,3.001s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/span_OK""))",Chrome 77.0.3865.90,,,2019-09-23 13:14:15,2019-09-23 13:14:16,1.529s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-23 13:14:16,2019-09-23 13:14:19,3.000s,PASSED
Assert.assertFalse(Resources.checkifComparepopuppresent()),Chrome 77.0.3865.90,,,2019-09-23 13:14:19,2019-09-23 13:14:19,0.067s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-23 13:14:19,2019-09-23 13:14:22,3.002s,PASSED
,,,,,,,
Test Cases/FullNameSearch,Chrome 77.0.3865.90,This test case is used to verify if the product is getting searched with Full Name and than verifying the Name of the Product on the PDP page.,,2019-09-23 13:14:22,2019-09-23 13:14:29,6.630s,PASSED
"setText(findTestObject(""Object Repository/Search/SearchinputFiled""), namesofProducts.get(1))",Chrome 77.0.3865.90,,,2019-09-23 13:14:22,2019-09-23 13:14:23,0.471s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-23 13:14:23,2019-09-23 13:14:26,3.000s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-23 13:14:26,2019-09-23 13:14:26,0.001s,PASSED
list = Resources.getListofProducts(),Chrome 77.0.3865.90,,,2019-09-23 13:14:26,2019-09-23 13:14:26,0.047s,PASSED
if (list > 5),Chrome 77.0.3865.90,,,2019-09-23 13:14:26,2019-09-23 13:14:26,0.000s,PASSED
Assert.assertNotNull(list),Chrome 77.0.3865.90,,,2019-09-23 13:14:26,2019-09-23 13:14:26,0.000s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-23 13:14:26,2019-09-23 13:14:29,3.001s,PASSED
,,,,,,,
Test Cases/VerifyNamesOftheProductsSearched,Chrome 77.0.3865.90,,,2019-09-23 13:14:29,2019-09-23 13:15:07,38.456s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-23 13:14:29,2019-09-23 13:14:29,0.001s,PASSED
size = Resources.getListofProducts(),Chrome 77.0.3865.90,,,2019-09-23 13:14:29,2019-09-23 13:14:29,0.013s,PASSED
"for ([i = 1, i <= size, (i++)])",Chrome 77.0.3865.90,,,2019-09-23 13:14:29,2019-09-23 13:15:04,35.300s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-23 13:15:04,2019-09-23 13:15:07,3.002s,PASSED
,,,,,,,
Test Cases/VerifyingProductCountOnSearchresultPage,Chrome 77.0.3865.90,,,2019-09-23 13:15:07,2019-09-23 13:15:16,8.368s,PASSED
"setText(findTestObject(""Object Repository/Search/SearchinputFiled""), namesofProducts.get(1))",Chrome 77.0.3865.90,,,2019-09-23 13:15:07,2019-09-23 13:15:08,0.285s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-23 13:15:08,2019-09-23 13:15:08,0.001s,PASSED
"s = getText(findTestObject(""Object Repository/Search/ShowAllResults""))",Chrome 77.0.3865.90,,,2019-09-23 13:15:08,2019-09-23 13:15:08,0.060s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-23 13:15:08,2019-09-23 13:15:11,3.000s,PASSED
"click(findTestObject(""Object Repository/Search/ShowAllResults""))",Chrome 77.0.3865.90,,,2019-09-23 13:15:11,2019-09-23 13:15:13,1.883s,PASSED
"productResultCount = s.split("" "")",Chrome 77.0.3865.90,,,2019-09-23 13:15:13,2019-09-23 13:15:13,0.000s,PASSED
productCount = productResultCount[2],Chrome 77.0.3865.90,,,2019-09-23 13:15:13,2019-09-23 13:15:13,0.003s,PASSED
println(productCount),Chrome 77.0.3865.90,,,2019-09-23 13:15:13,2019-09-23 13:15:13,0.001s,PASSED
"for ([i = 1, i <= productCount, (i++)])",Chrome 77.0.3865.90,,,2019-09-23 13:15:13,2019-09-23 13:15:13,0.000s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-23 13:15:13,2019-09-23 13:15:16,3.002s,PASSED
