Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"mouseOver(findTestObject(""Object Repository/PLPpage/PLP_Title""))",Chrome 77.0.3865.90,,,2019-09-21 12:32:17,2019-09-21 12:32:17,0.169s,PASSED
"waitForElementNotPresent(findTestObject(""Object Repository/PLPpage/EMIHightoLow""), 5)",Chrome 77.0.3865.90,,,2019-09-21 12:32:17,2019-09-21 12:32:22,5.390s,PASSED
"click(findTestObject(""Object Repository/PLPpage/EMIHightoLow""))",Chrome 77.0.3865.90,,,2019-09-21 12:32:22,2019-09-21 12:32:22,0.122s,PASSED
Thread.sleep(2000),Chrome 77.0.3865.90,,,2019-09-21 12:32:22,2019-09-21 12:32:24,2.001s,PASSED
count = new plp.CountProducts(),Chrome 77.0.3865.90,,,2019-09-21 12:32:24,2019-09-21 12:32:24,0.001s,PASSED
totalProductCount = Resources.getTotalCount(),Chrome 77.0.3865.90,,,2019-09-21 12:32:24,2019-09-21 12:32:24,0.058s,PASSED
"flag = Resources.verifyLoadCount(i, totalProductCount, count)",Chrome 77.0.3865.90,,,2019-09-21 12:32:24,2019-09-21 12:32:25,0.358s,PASSED
emi = new java.util.ArrayList(),Chrome 77.0.3865.90,,,2019-09-21 12:32:25,2019-09-21 12:32:25,0.001s,PASSED
"emi.addAll(Resources.getallEMIValues(i, Resources.getTotalCount()))",Chrome 77.0.3865.90,,,2019-09-21 12:32:25,2019-09-21 12:32:26,1.159s,PASSED
"for ([j = 0, j < emi.size() - 1, (j++)])",Chrome 77.0.3865.90,,,2019-09-21 12:32:26,2019-09-21 12:32:26,0.012s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 12:32:26,2019-09-21 12:32:29,3.002s,PASSED
,,,,,,,
Test Cases/AddingproductstoCompare,Chrome 77.0.3865.90,Verifying if the nos. of products added to compare are appropriate or not.,,2019-09-21 12:32:29,2019-09-21 12:33:05,36.164s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-21 12:32:29,2019-09-21 12:32:29,0.000s,PASSED
productNames = new java.util.ArrayList(),Chrome 77.0.3865.90,,,2019-09-21 12:32:29,2019-09-21 12:32:29,0.001s,PASSED
"mouseOver(findTestObject(""Object Repository/PLPpage/PLP_Title""))",Chrome 77.0.3865.90,,,2019-09-21 12:32:29,2019-09-21 12:32:29,0.161s,PASSED
flag = false,Chrome 77.0.3865.90,,,2019-09-21 12:32:29,2019-09-21 12:32:29,0.001s,PASSED
"for ([i = 1, i <= nosOfProducts * 2, i += 2])",Chrome 77.0.3865.90,,,2019-09-21 12:32:29,2019-09-21 12:32:39,10.106s,PASSED
namesofProducts = productNames,Chrome 77.0.3865.90,,,2019-09-21 12:32:39,2019-09-21 12:32:39,0.000s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 12:32:39,2019-09-21 12:32:42,3.001s,PASSED
"count = callTestCase(findTestCase(""Test Cases/VerifyComparePopUpCount""), null)",Chrome 77.0.3865.90,,,2019-09-21 12:32:42,2019-09-21 12:32:43,0.352s,PASSED
"Assert.assertEquals(Integer.parseInt(count), nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-21 12:32:43,2019-09-21 12:32:43,0.000s,PASSED
"callTestCase(findTestCase(""Test Cases/AddingExtraProductToCompare""), null)",Chrome 77.0.3865.90,,,2019-09-21 12:32:43,2019-09-21 12:32:46,3.345s,PASSED
"waitForElementNotPresent(findTestObject(""Object Repository/CompareFunctionality/ComparePopUp""), 5)",Chrome 77.0.3865.90,,,2019-09-21 12:32:46,2019-09-21 12:32:51,5.345s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/ComparePopUp""))",Chrome 77.0.3865.90,,,2019-09-21 12:32:51,2019-09-21 12:32:53,1.289s,PASSED
com = new pom_files.ComparePage(driver),Chrome 77.0.3865.90,,,2019-09-21 12:32:53,2019-09-21 12:32:53,0.005s,PASSED
noofElements = com.compareElementsSize(),Chrome 77.0.3865.90,,,2019-09-21 12:32:53,2019-09-21 12:32:53,0.110s,PASSED
"Assert.assertEquals(noofElements, nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-21 12:32:53,2019-09-21 12:32:53,0.001s,PASSED
"for ([j = 1, j <= nosOfProducts, (j++)])",Chrome 77.0.3865.90,,,2019-09-21 12:32:53,2019-09-21 12:33:02,9.278s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 12:33:02,2019-09-21 12:33:05,3.001s,PASSED
,,,,,,,
Test Cases/CheckifCommonFeaturesareHidden,Chrome 77.0.3865.90,This test case is used to verify if the Hide Common features button is working appropriately or not..,,2019-09-21 12:33:05,2019-09-21 12:33:08,3.290s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-21 12:33:05,2019-09-21 12:33:05,0.001s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/HideCommonFeaturesCheckbox""))",Chrome 77.0.3865.90,,,2019-09-21 12:33:05,2019-09-21 12:33:05,0.097s,PASSED
"style = getAttribute(findTestObject(""Object Repository/CompareFunctionality/CommonRows""), ""style"")",Chrome 77.0.3865.90,,,2019-09-21 12:33:05,2019-09-21 12:33:05,0.085s,PASSED
println(style),Chrome 77.0.3865.90,,,2019-09-21 12:33:05,2019-09-21 12:33:05,0.000s,PASSED
flag = true,Chrome 77.0.3865.90,,,2019-09-21 12:33:05,2019-09-21 12:33:05,0.000s,PASSED
"Assert.assertEquals(flag, !(style.isEmpty()))",Chrome 77.0.3865.90,,,2019-09-21 12:33:05,2019-09-21 12:33:05,0.000s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 12:33:05,2019-09-21 12:33:08,3.002s,PASSED
,,,,,,,
Test Cases/RemoveFeatureofCompareProducts,Chrome 77.0.3865.90,Verifying the Remove feature which is associated with  the Compare Functionality,,2019-09-21 12:33:08,2019-09-21 12:33:22,14.112s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-21 12:33:08,2019-09-21 12:33:08,0.001s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 12:33:08,2019-09-21 12:33:11,3.001s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/i_Get This Product_fa fa-times""))",Chrome 77.0.3865.90,,,2019-09-21 12:33:11,2019-09-21 12:33:12,0.131s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 12:33:12,2019-09-21 12:33:15,3.001s,PASSED
"confirmMessage = getText(findTestObject(""Object Repository/CompareFunctionality/CompareWarningpPopup""))",Chrome 77.0.3865.90,,,2019-09-21 12:33:15,2019-09-21 12:33:15,0.097s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/span_OK""))",Chrome 77.0.3865.90,,,2019-09-21 12:33:15,2019-09-21 12:33:16,1.526s,PASSED
Assert.assertNotNull(confirmMessage),Chrome 77.0.3865.90,,,2019-09-21 12:33:16,2019-09-21 12:33:16,0.001s,PASSED
(internal.GlobalVariable.nosOfProducts--),Chrome 77.0.3865.90,,,2019-09-21 12:33:16,2019-09-21 12:33:16,0.001s,PASSED
refresh(),Chrome 77.0.3865.90,,,2019-09-21 12:33:16,2019-09-21 12:33:16,0.096s,PASSED
count = Resources.nosOfProductsonComparePage(driver),Chrome 77.0.3865.90,,,2019-09-21 12:33:16,2019-09-21 12:33:17,0.997s,PASSED
"Assert.assertEquals(count, nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-21 12:33:17,2019-09-21 12:33:17,0.000s,PASSED
Resources.movingToSmartphonesPage(),Chrome 77.0.3865.90,,,2019-09-21 12:33:17,2019-09-21 12:33:19,1.699s,PASSED
"productCount = callTestCase(findTestCase(""Test Cases/VerifyComparePopUpCount""), null)",Chrome 77.0.3865.90,,,2019-09-21 12:33:19,2019-09-21 12:33:19,0.431s,PASSED
"Assert.assertEquals(Integer.parseInt(productCount), nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-21 12:33:19,2019-09-21 12:33:19,0.001s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 12:33:19,2019-09-21 12:33:22,3.001s,PASSED
,,,,,,,
Test Cases/VerifyMainCategoryNames,Chrome 77.0.3865.90,Here we are verifying if the Category  Name present in the header pop-up panel and the one present onthe PLP page itself are equal or not.,,2019-09-21 12:33:22,2019-09-21 12:34:22,59.394s,PASSED
"mouseOver(findTestObject(""Object Repository/PLPpage/PLP_Title""))",Chrome 77.0.3865.90,,,2019-09-21 12:33:23,2019-09-21 12:33:23,0.158s,PASSED
categoryNames = new java.util.ArrayList(),Chrome 77.0.3865.90,,,2019-09-21 12:33:23,2019-09-21 12:33:23,0.001s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-21 12:33:23,2019-09-21 12:33:23,0.001s,PASSED
"size = xpath(""//div[@class='a_deskcatagory']/ul/li"")).size()",Chrome 77.0.3865.90,,,2019-09-21 12:33:23,2019-09-21 12:33:23,0.042s,PASSED
"for ([i = 1, i <= size, (i++)])",Chrome 77.0.3865.90,,,2019-09-21 12:33:23,2019-09-21 12:34:19,56.042s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 12:34:19,2019-09-21 12:34:22,3.002s,PASSED
,,,,,,,
Test Cases/AddingProductsfromComparePage,Chrome 77.0.3865.90,This test case is used to verify if the product is getting added from Compare Page itself or not.,,2019-09-21 12:34:22,2019-09-21 12:34:34,11.812s,PASSED
productFirstName = String.valueOf(get(1).charAt(0)),Chrome 77.0.3865.90,,,2019-09-21 12:34:22,2019-09-21 12:34:22,0.002s,PASSED
println(productFirstName),Chrome 77.0.3865.90,,,2019-09-21 12:34:22,2019-09-21 12:34:22,0.000s,PASSED
"setText(findTestObject(""Object Repository/CompareFunctionality/input_Select another product_selectpro""), productFirstName)",Chrome 77.0.3865.90,,,2019-09-21 12:34:22,2019-09-21 12:34:22,0.142s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/li_LG G4 32 GB Brown (3 GB RAM)""))",Chrome 77.0.3865.90,,,2019-09-21 12:34:22,2019-09-21 12:34:23,0.657s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/a_Add Product""))",Chrome 77.0.3865.90,,,2019-09-21 12:34:23,2019-09-21 12:34:23,0.165s,PASSED
Resources.incrementnoOfProducts(),Chrome 77.0.3865.90,,,2019-09-21 12:34:23,2019-09-21 12:34:23,0.001s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 12:34:23,2019-09-21 12:34:26,3.001s,PASSED
Resources.movingToSmartphonesPage(),Chrome 77.0.3865.90,,,2019-09-21 12:34:26,2019-09-21 12:34:27,1.450s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 12:34:27,2019-09-21 12:34:30,3.001s,PASSED
"text = callTestCase(findTestCase(""Test Cases/VerifyComparePopUpCount""), null)",Chrome 77.0.3865.90,,,2019-09-21 12:34:30,2019-09-21 12:34:31,0.223s,PASSED
"Assert.assertEquals(Integer.parseInt(text), nosOfProducts)",Chrome 77.0.3865.90,,,2019-09-21 12:34:31,2019-09-21 12:34:31,0.001s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 12:34:31,2019-09-21 12:34:34,3.002s,PASSED
,,,,,,,
Test Cases/RemovingAllTheProductsFromComparePopup,Chrome 77.0.3865.90,After removing the Product from the Compare Page and Moving to the Mobiles and Electronics Section we can again add a Product from the Compare Page and tha verify the Product Count.,,2019-09-21 12:34:34,2019-09-21 12:34:45,11.112s,PASSED
"mouseOver(findTestObject(""Object Repository/CompareFunctionality/ComparePopUp""))",Chrome 77.0.3865.90,,,2019-09-21 12:34:34,2019-09-21 12:34:34,0.158s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/RemoveAllLinks""))",Chrome 77.0.3865.90,,,2019-09-21 12:34:34,2019-09-21 12:34:34,0.123s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 12:34:34,2019-09-21 12:34:37,3.000s,PASSED
"click(findTestObject(""Object Repository/CompareFunctionality/span_OK""))",Chrome 77.0.3865.90,,,2019-09-21 12:34:37,2019-09-21 12:34:39,1.630s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 12:34:39,2019-09-21 12:34:42,3.001s,PASSED
Assert.assertFalse(Resources.checkifComparepopuppresent()),Chrome 77.0.3865.90,,,2019-09-21 12:34:42,2019-09-21 12:34:42,0.070s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 12:34:42,2019-09-21 12:34:45,3.002s,PASSED
,,,,,,,
Test Cases/FullNameSearch,Chrome 77.0.3865.90,This test case is used to verify if the product is getting searched with Full Name and than verifying the Name of the Product on the PDP page.,,2019-09-21 12:34:45,2019-09-21 12:34:51,6.736s,PASSED
"setText(findTestObject(""Object Repository/Search/SearchinputFiled""), namesofProducts.get(1))",Chrome 77.0.3865.90,,,2019-09-21 12:34:45,2019-09-21 12:34:45,0.501s,PASSED
Thread.sleep(3000),Chrome 77.0.3865.90,,,2019-09-21 12:34:45,2019-09-21 12:34:48,3.001s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-21 12:34:48,2019-09-21 12:34:48,0.001s,PASSED
list = Resources.getListofProducts(),Chrome 77.0.3865.90,,,2019-09-21 12:34:48,2019-09-21 12:34:48,0.081s,PASSED
Assert.assertNotNull(list),Chrome 77.0.3865.90,,,2019-09-21 12:34:48,2019-09-21 12:34:48,0.000s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 12:34:48,2019-09-21 12:34:51,3.001s,PASSED
,,,,,,,
Test Cases/VerifyNamesOftheProductsSearched,Chrome 77.0.3865.90,,,2019-09-21 12:34:51,2019-09-21 12:35:30,38.657s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,,2019-09-21 12:34:52,2019-09-21 12:34:52,0.001s,PASSED
size = Resources.getListofProducts(),Chrome 77.0.3865.90,,,2019-09-21 12:34:52,2019-09-21 12:34:52,0.012s,PASSED
"for ([i = 1, i <= size, (i++)])",Chrome 77.0.3865.90,,,2019-09-21 12:34:52,2019-09-21 12:35:27,35.469s,PASSED
Start tear down : tearDownTestCase,Chrome 77.0.3865.90,,,2019-09-21 12:35:27,2019-09-21 12:35:30,3.001s,PASSED
